,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
56,-731.05756,35.815594,-15.569054,8.632338,10.82363,10.670007,2.8277433,-0.881149,5.2724967,8.748265,0.3308452,1.6138041,3.3599277,2.6194835,1.2750686,-1.1149766,0.26931307,2.471956,0.3072938,0.71562064,2.4264066,1.8835915,1.8012491,0.5730871,0.5911659,0.76067674,-0.08199598,1.4212083,1.126251,2.0242932,1.5396273,0.88475215,0.87713283,0.8927615,-0.07900171,0.0459606,0.7325273,0.8084919,0.81458926,0.21672273
57,-803.6958,32.292274,-15.527851,5.9486866,9.297931,9.48968,5.461942,3.5601823,1.9355215,6.2265477,1.4766824,0.8192908,0.6320104,2.0823092,4.182698,0.6372124,0.56302506,2.7365665,1.7057501,0.76061875,2.3375008,0.52424157,0.8670422,1.2500172,-0.07913598,-0.0754246,0.8356833,1.7178476,0.57855934,1.2263662,-0.2339258,1.4632131,0.8606219,0.61609244,0.97205716,0.6815985,0.57699966,0.6738351,1.3368144,0.14044645
58,-796.48615,17.088268,-23.290888,-1.0745054,-6.5312595,2.229634,2.3300421,-5.26837,-3.4818096,5.1748605,-1.0047067,-1.9623284,3.48119,3.1425128,2.9573076,-0.4508284,-0.5135391,2.2236173,2.0074227,1.5763723,2.1198065,-1.272565,-0.10740815,-1.3062252,-1.1630164,-0.23714222,0.21718182,0.02576145,0.1568517,1.2029841,1.3129376,-0.45113796,0.6171874,0.43920514,0.43267888,1.6289604,0.5033853,0.0030244705,0.75393987,-0.22230446
59,-807.0308,17.835634,-14.083985,3.329101,-2.7540808,2.4030273,1.8947117,-5.0840025,-0.94798416,3.6883528,-0.8161589,0.27853647,4.1034565,0.57657605,1.9134773,0.8599308,0.8116292,1.4732511,1.5397676,2.4270759,1.2063727,0.78928477,0.94309205,-0.49417523,-0.6030054,-0.0993182,-0.6493766,0.8288759,0.03942718,0.46210948,0.55025566,0.6136396,0.81628555,1.2565596,0.09838631,0.18867873,-0.17185068,-0.11191756,-0.34920844,0.43215317
60,-737.07837,32.23502,-29.022104,-0.94128376,2.1006262,1.6001275,-1.233438,-3.7523253,-2.1780457,6.2866616,0.4968801,-0.21118797,3.3476946,1.9487885,1.3753841,-2.01438,2.917865,4.1692667,3.4392166,2.7842019,0.90131724,1.1584226,-0.48484427,-0.2666333,0.30105358,0.8541377,1.548319,-0.667736,0.8667008,0.78708184,-0.050553925,-0.19687496,0.69275796,1.0039501,1.0127544,1.5225441,0.26365042,0.6685477,-1.2276357,-0.5061653
61,-670.06805,64.398964,-15.156689,6.7320237,19.054564,17.687084,6.3389497,3.548382,4.9266667,10.089531,3.1596425,1.0970637,3.240728,5.131143,5.84792,0.8719245,1.6216042,5.8764343,2.9212756,0.9245846,2.9368014,1.2143128,0.9412195,0.9910577,0.74460673,0.7193902,1.8484949,2.6144705,1.2025571,1.9331244,1.4019632,2.820438,1.8838539,1.0795006,1.2462683,1.0263302,0.9521827,1.0474919,1.0882955,0.884085
62,-613.8814,33.796265,-24.74831,16.461477,7.561622,17.816221,6.912592,2.0517993,8.506246,10.352952,5.832335,6.160926,7.4156485,9.473133,7.615305,6.1555724,7.5409255,5.6868706,3.6039329,5.22198,4.0625525,1.2958219,0.7603496,2.133628,-0.31703654,0.033824373,0.79205906,-1.2317522,0.16767886,0.40604916,0.49355897,0.43497503,0.49975607,1.7382772,-0.26123637,-0.7209234,0.36628178,-0.00928774,1.1716673,1.4201155
63,-622.4319,11.996467,-41.29579,4.337977,-2.5904238,3.922768,-1.7752788,-6.1523867,-3.5192714,13.315724,-0.80835056,-5.560499,3.8464692,-0.12257987,-0.64714515,0.8489314,-0.32938293,-1.6868054,4.036644,2.8175528,0.744739,0.07218353,1.7962563,-1.0372158,0.19488072,1.9581914,0.4493877,2.553496,1.6368474,4.4828386,2.0064938,0.6209936,2.3974724,1.1748914,1.1905793,-0.45180082,0.10768388,0.15552473,-0.6243014,1.3546867
64,-638.5519,37.61348,-26.415684,10.233363,-0.29188645,11.063312,4.880098,-3.2410145,0.7971952,11.259063,1.9349537,-0.15143907,8.229915,5.350692,6.3248954,4.524302,4.4152026,4.8954573,2.4518573,6.7927465,6.3167415,3.3782535,4.1481075,1.203929,0.5039944,-0.46225095,0.1741866,1.9145042,1.7070941,4.06855,2.8784187,3.5581214,3.1042042,2.2244658,1.7768736,2.6555543,2.265422,1.7756,3.5546658,3.6230915
65,-794.23883,19.950966,-23.57198,0.47342864,0.44416723,4.9073424,-1.6527518,-6.378455,0.326007,3.203193,-0.30150202,-0.03727718,1.7402445,2.9357343,2.4632058,-0.9770685,1.2695146,2.5359137,1.346121,2.2184145,1.3751653,-0.010594104,-1.1741427,-0.28892502,0.13275756,-0.5778588,0.2755896,0.11520866,0.09595085,0.55320746,0.06516776,-0.15441519,0.5767074,1.2641662,0.82923806,1.0060184,0.6619105,0.30014774,-0.095852755,0.23563232
66,-717.3052,33.68334,-26.928312,0.019526629,-0.097218744,6.8582883,-2.2228096,-6.0751724,0.08733137,5.7894797,1.3533015,-0.60065603,-0.0378794,4.4408503,4.9912305,0.39606348,1.9164102,3.900345,1.3843422,1.13372,0.57232493,0.6800757,0.5406515,2.163268,0.9406227,0.47369337,2.7548652,0.65754783,0.658571,0.95625985,0.077001706,0.1061912,-0.26728112,1.3939228,0.8898591,0.58969086,1.1687135,0.5165073,0.06712618,0.9884755
67,-649.8118,34.826267,-34.68843,12.41345,10.429687,10.48242,7.1218896,-1.0056753,1.3393004,10.509314,3.2877405,2.007124,2.7672703,2.4992883,3.2673006,-0.1679573,0.5133933,1.9095721,-0.010980109,1.847716,2.3006651,0.8143521,2.486825,0.7666071,1.2567863,1.5308254,0.51242965,0.7886877,0.8764497,0.7368816,-0.10702635,0.61840755,-0.965899,0.24584027,0.061500873,-0.11127422,0.38015863,0.93995905,1.1424422,0.53357977
68,-640.0889,30.346514,-28.623472,20.401272,11.331665,12.127567,6.4828134,-1.408103,4.641678,11.710177,2.2064774,2.456764,5.0166016,5.397377,4.380378,0.6547082,1.8412393,2.9464135,0.76930004,4.065803,3.0728905,1.5763146,3.4491267,2.0216753,1.3568937,1.7776154,1.1682004,1.7191942,2.3030236,1.3481448,-0.08783816,1.783304,1.7583605,0.94370455,1.4174231,0.68224406,0.91090274,1.266345,1.120966,0.6277025
69,-710.5643,32.650295,-28.229965,-1.1556482,3.638425,6.3858833,-1.3360348,-3.4058697,3.5004315,5.6983347,-0.64935386,-0.6720089,0.32241634,2.7970285,4.900977,1.9004102,0.3284348,3.138164,0.621544,0.8888618,1.7381204,0.15701143,0.9387783,0.896138,0.58576083,0.7348034,0.28809562,0.877251,1.6308773,1.1017303,0.015518014,0.31590062,1.1077137,2.1563585,0.08681367,-0.25604507,0.39105913,1.3128679,1.2082372,1.0501655
70,-805.55426,22.991343,-11.90644,2.643909,7.3384004,8.344365,0.4431586,-0.0658833,1.7657182,4.1295276,1.3888067,2.0505185,2.1603007,3.6047776,4.935638,2.3681653,1.209204,1.5726839,0.8832888,1.9587712,1.7393949,1.4839816,1.4799324,1.5906419,1.2014925,1.0525897,0.7039901,0.91162163,1.2556562,1.4119833,1.1689309,1.2229648,0.49172065,1.1852338,0.6118562,0.6632316,1.012128,0.67734647,0.9189825,1.5933908
71,-643.6278,31.267227,-32.34382,17.884954,8.880419,6.4873075,4.1872997,-2.2573164,4.014475,11.520155,2.400191,2.2628276,5.0008965,4.459356,3.6066964,-0.3189342,1.5741103,2.9962008,1.007303,3.5060124,2.7781968,0.49285546,2.845326,1.3047754,0.6086166,1.8052807,1.2223127,1.4152216,1.2016017,1.1317781,-0.30812395,1.4178756,1.1222973,0.45443875,1.0897318,0.40881553,0.5302176,0.9745154,0.532677,0.6182017
72,-732.65814,25.94178,-32.72322,-5.3914776,2.2000947,7.1541095,-1.1021621,-4.913229,2.3302732,5.2289505,-0.052155133,0.044132877,1.1402756,4.1893287,4.1836047,2.0796773,1.0778815,2.6738596,0.14091961,0.80801225,1.9220998,0.793517,1.4544094,1.1962332,0.77762645,1.1614993,0.032434072,0.7035352,1.3821279,0.89336485,0.5659658,0.10209322,0.5102441,1.3892515,0.66353935,0.20877028,0.34812728,1.2135102,0.51425415,0.8194262
73,-716.2067,31.666435,-17.678835,7.012706,4.1874228,15.911233,4.9830728,-6.59397,1.7851251,8.199524,0.66879165,5.075025,3.352956,1.0598861,4.479663,0.40347278,0.6637236,1.9076908,0.99851364,0.47525692,0.39887258,0.18833837,2.059386,0.04379009,1.0865406,1.6270477,0.17500775,0.21194641,-0.5563932,1.2358433,0.5406056,-0.22145198,0.28768182,1.3746065,0.9505729,1.1729039,0.7720222,-0.23020494,0.7036015,0.5571886
74,-751.4035,10.122109,-18.362185,4.1492066,0.11421679,9.749193,2.3984525,-6.8564053,-1.0705327,4.1882153,-1.9543513,4.321713,1.8538965,-0.6642485,3.5380163,-1.1506015,-1.8946172,1.0400767,0.68339413,-0.5476561,2.388034,-0.47893262,1.0888602,-0.67410827,-0.04153893,-0.07279601,-0.67741543,0.24666415,-0.635677,2.0796025,-0.37581623,-0.061410513,0.5980187,0.3061807,0.74783605,0.55033803,-0.18317398,-0.85537463,0.77255315,-0.1141596
75,-684.42334,29.022577,-20.122358,6.8408394,5.656041,10.955979,5.9072437,-1.0097673,4.6932244,11.725555,0.8114509,-0.6777856,-0.16551676,1.1541828,3.9024448,0.20479815,1.1416041,4.036264,1.7990685,0.8885019,0.87142646,-0.34235778,1.0988746,-0.10157595,-0.19057475,-0.18128957,0.12932904,1.6251554,0.27392966,1.1937696,0.49568176,0.26660693,1.2421744,0.8776006,-1.2511219,-1.2173384,-0.5174803,-0.5149048,0.6704626,0.21826357
76,-759.84454,32.511444,-22.137463,-0.17340583,2.7762494,8.153406,-0.40995803,-6.1441793,0.2901683,6.3230553,2.6201208,-0.0004548086,-0.74577653,1.759534,4.5504146,1.8692619,1.6091311,3.0528448,2.7856905,2.5774992,0.15903768,-1.2645662,-0.79422224,1.0999928,0.7998003,0.3831581,1.6887387,0.653506,0.27197587,0.6726564,0.2948238,0.7408659,0.9515453,1.5299314,0.8574929,0.70136166,0.64332527,0.33444723,0.21397284,0.79949045
77,-762.6123,5.3399634,-18.08909,2.5768063,-1.5031863,10.003238,2.2305067,-4.254453,0.0073624733,5.913746,-2.7160902,2.2752185,0.03704687,-1.7532424,4.3213973,-0.244421,-1.4339931,2.114912,0.37632623,0.18499836,2.5434928,-0.26407328,0.87272257,-0.21094929,-0.24159208,-0.458433,0.12479481,-0.14344865,-0.7151666,1.9400721,-0.5303584,0.81429595,0.11785792,0.4487468,0.26355183,-0.96937215,-0.65757835,-0.51542974,0.53924644,-0.22555563
78,-713.07336,34.821194,-20.28938,9.317431,4.073981,7.333551,2.5853205,-0.5247087,1.0013545,6.5523105,4.983814,1.4889859,1.6805619,3.532279,2.0100644,-0.21442875,1.966436,3.3757608,0.25404623,2.8675885,3.8066592,1.0673517,1.3139803,1.7709808,1.7721814,2.6942844,1.883532,1.2336068,0.8201594,0.21251641,-0.2848116,-0.2581141,0.8912848,1.8233182,0.37996358,0.44847298,1.1108878,0.15935807,0.77821445,1.3729427
79,-738.77783,24.982508,-25.144726,1.0154755,1.4993459,5.0777907,-2.8451972,-6.482891,0.8085205,4.1599293,0.5884049,-0.320811,1.7820789,4.980816,3.6560884,0.3973471,1.7148666,3.7594833,1.015679,1.1005076,0.83348125,-1.6904051,-0.64078444,1.9897003,0.8095556,1.4052095,1.4574282,0.45559865,1.0305079,0.13167831,-1.3881944,0.76672363,0.6847011,1.3386402,-0.27143994,0.56791556,1.5363606,0.13501874,0.75166965,0.8530625
80,-648.99817,38.63207,-25.695694,8.957573,10.716679,11.267419,2.956099,-1.2576582,4.0713525,14.844814,1.7165926,-1.0270362,0.6520284,0.56293404,3.5371635,-0.5688588,-1.0158004,2.5225055,1.6081111,0.96596473,1.4277068,0.20841238,1.7495371,1.2909496,-0.7103548,0.667553,1.8002999,0.060124584,0.26239017,2.4415991,-0.01723217,1.3897159,1.416951,-0.011197937,-1.1036063,0.08477326,-0.22507954,-0.58031344,1.3981405,0.05700364
81,-625.16724,25.001667,-36.74073,12.461761,6.5435033,8.569194,5.320872,-1.5034868,3.843211,12.4205,4.203059,3.5915751,1.9054565,4.1066785,5.593194,-0.5118579,2.6431527,4.928535,1.8541797,4.1990595,2.971375,-1.1293126,2.34774,2.274592,0.9273153,3.0987182,1.901493,0.08761766,1.6023768,1.9862486,0.37817568,1.5828338,0.589483,1.2643399,1.959489,0.96941894,0.77857244,1.9098371,0.14518276,-0.7088218
82,-606.39777,35.80076,-43.379963,9.60904,10.55832,4.0149655,1.171329,-3.1459434,0.47076082,12.207357,3.1138515,1.5182891,2.0810754,4.4385023,3.592684,-1.9530107,1.86484,6.0762115,3.9051893,4.17011,3.3988867,-1.8399749,0.7909971,1.9955642,1.1888462,1.504288,1.4863139,0.6079543,1.6945677,2.0977585,-1.7368746,0.8009736,0.10627419,0.58175886,1.183999,0.17823957,-0.19021332,2.029673,0.57468975,-0.626612
83,-594.3769,51.325203,-30.704342,0.023028951,-2.3213036,7.7759314,2.4271216,-4.1248565,-1.1843355,11.5071945,0.55581975,-1.8064506,-1.2767303,2.2943628,7.222244,2.8125033,1.8022065,5.1787596,4.3114347,4.1004744,2.006208,0.7730505,1.9310988,0.62848836,1.3762625,0.3473888,0.15373126,-0.13637722,1.524068,2.0975363,1.8809003,2.292034,1.5787518,2.2557983,1.6545745,0.46142372,-0.23002699,-0.5254442,0.8388989,0.9973725
84,-745.43054,29.5352,-14.918296,5.9989977,5.7499757,14.852207,6.517041,-4.3446894,2.2848842,7.5028024,0.88772124,5.1949205,2.637801,0.5057038,3.957535,0.7008354,-0.35176182,1.8305174,1.8058096,2.288569,2.3259466,0.028197007,0.8865101,0.55964756,0.90688676,0.7789886,0.23795366,0.8461312,-0.62884843,1.4431179,0.8851685,0.9816572,1.3667134,1.2164674,0.519695,0.55023724,0.7293981,-0.33499187,0.7472466,1.0801839
85,-645.0669,40.353054,-22.14041,14.063669,10.769869,13.264504,3.955006,-1.0721266,7.5114436,12.67841,-0.49792707,2.2984958,4.583203,4.1535945,2.8303998,-0.9923876,0.44505677,3.8937678,1.0610366,1.483643,3.122574,1.2942898,2.8104174,0.33531973,-0.1706809,0.0025975334,-0.01991157,2.1783113,0.50406784,1.5252851,1.2015183,0.54329056,0.5372928,1.1926012,-0.8660993,-0.090758994,1.2808034,0.7233857,0.8073749,0.3981031
86,-775.18463,12.382081,-22.589102,3.406478,-3.757077,0.17382756,-0.2590446,-5.969903,-0.93040335,4.514184,-2.9113588,1.5367485,0.764076,1.351212,2.670938,1.3737289,1.4192331,0.89735866,1.6919395,2.4297984,0.6605376,0.43357533,1.4733737,0.27470645,0.7737342,1.3975073,-0.07595727,0.36313152,0.98887444,0.8278265,0.060802784,-0.11498454,0.356015,0.020514991,-0.15855533,0.77407706,0.660627,0.4576301,1.1547929,0.6731284
87,-697.1,37.142372,-17.711226,7.022498,8.447144,18.917145,3.2382672,-2.6668365,6.557083,9.579131,0.57037807,4.4024525,2.8844082,1.6668117,6.3014946,-1.2501767,-2.7970657,1.2558683,-0.445147,1.0555359,0.65010446,-0.5199202,-1.2832001,-0.4090553,-0.4592172,-0.31043366,-0.39293522,-0.66363174,-0.6753066,0.3484364,0.888974,-0.26905876,-0.06757947,0.62556416,-0.32447752,0.20169629,0.06824326,-0.23541214,0.6203695,-0.40230855
88,-688.0302,30.197586,-29.111755,2.245924,2.7386165,9.124768,-0.67928046,-7.059203,2.5234146,6.855348,1.8062761,2.9382684,1.1678804,3.9658074,8.485608,4.4278874,2.6276822,4.257547,1.6003128,3.6930792,4.785333,2.9657004,3.0364375,2.029581,0.5189028,2.0162618,2.2919123,1.4504263,2.7750928,2.9090323,2.4500453,1.593295,1.3529941,2.463336,1.4500105,1.5553151,2.421197,0.9452718,1.1799815,2.1119637
89,-698.2601,37.83256,-27.35958,1.7658391,2.7718756,8.163656,-3.9925916,-7.456636,0.8011831,5.2682695,-1.2595541,-0.096155256,1.6900442,3.434165,3.6348164,0.88218445,4.3015404,5.186532,3.0441456,3.6560438,1.2104217,-0.3285298,-1.5014197,0.5574122,0.6977692,0.10227699,1.066613,0.109943174,-0.32936445,0.41495192,-0.26349914,-0.26043865,0.58333355,2.0627277,1.7007893,1.7971746,1.2061012,0.6356182,-0.09993409,0.7336917
90,-576.3746,47.309654,-42.192127,1.6662477,5.458769,6.4798603,-0.33784848,-4.5883145,0.93424255,10.923152,0.45966166,4.0882454,6.6260056,4.445803,4.1612906,-1.6649958,1.1425815,5.8511596,5.5644436,4.964438,1.9821098,-0.27461523,-0.6778459,0.24309185,2.5689442,3.044378,1.7293724,1.2923552,3.4151654,2.2528784,1.2356974,2.2084868,1.0270003,0.13303263,0.9685989,2.0329719,1.2958475,1.6870068,0.6579447,1.1016564
91,-762.21124,10.615113,-25.246689,-4.8849025,-8.854701,-0.04484953,0.097704984,-4.801976,-2.2857392,5.4319286,-1.5037237,-1.1063828,-0.3730824,-0.41916126,2.0307217,-0.33497602,0.944821,1.5052165,0.018166972,1.5553389,0.23644765,-0.5494604,1.4590496,-0.45243007,-0.20342466,-0.09184233,0.6830441,0.36510554,-0.007903581,0.8792241,0.13537727,-0.31765687,0.2122,-0.23303765,-0.41490787,0.09773829,0.47961974,0.08239534,0.61168694,-0.28398338
92,-697.9239,15.129816,-33.387825,9.24834,4.8375716,5.096433,2.8091931,-2.7988064,0.42982358,10.011918,3.2046793,2.3966045,2.1279795,2.5903375,2.172436,-2.3019803,1.3758652,4.1047635,1.8679786,2.1571019,1.9841577,-0.35524195,0.5340483,0.12946972,-0.55468047,0.61590344,1.2954177,0.19897781,0.6942935,1.5096333,-0.96879673,0.7055596,-0.15177381,0.18929872,0.6022927,0.16295318,0.050554477,1.0659678,-0.3135645,-0.616861
93,-694.984,12.230082,-30.903328,3.5261803,-1.0681243,2.9613347,-0.9166681,-5.144884,-2.1847827,12.219835,-0.81828415,-2.3287137,3.0175226,-0.35223866,2.748111,-0.84484696,-0.96166146,-0.1861286,1.6718158,2.361731,-1.0361971,-0.95450926,0.25679195,-0.9492438,-0.91474324,0.23213668,0.123443484,0.18685524,1.3014174,2.1447732,1.0818133,-0.05045101,0.9024922,0.68881935,0.19333324,-0.35134825,-0.025623348,0.120042935,-0.040874943,0.80653155
94,-638.9746,41.951206,-25.40244,2.0743816,4.879019,19.526505,1.6717979,-7.0285153,6.736117,11.020049,-0.94073176,4.657646,2.53362,1.3654685,7.483348,-0.17170414,-0.4150629,3.5501597,2.6767817,3.3531187,3.076747,2.00297,1.439952,2.714283,1.8501681,1.8353692,2.0323036,1.0584024,1.5459061,1.6951363,2.11545,1.4345984,1.4041474,1.586624,1.4836572,1.890769,0.6219092,0.64177895,0.9303898,0.959871
95,-649.627,14.061746,-38.97222,7.959719,-1.483962,4.0828934,5.836428,-2.770338,-1.9866464,7.8650556,-0.87882644,0.6169323,3.067715,3.8227324,2.7054944,-3.9457436,0.20568712,1.590499,2.4023995,4.7489915,0.030703692,-1.2325344,-0.7201949,-1.3256776,0.26223987,1.2243506,-0.8240748,-0.72526807,1.2411393,0.20368472,-0.23077099,0.38346234,-0.3543119,-0.6440343,-0.55841136,0.7063651,-0.50433767,1.4484978,-0.47572312,-1.1760936
96,-630.2238,31.146925,-25.56011,16.429571,9.341988,11.97507,5.1856184,-1.6339971,6.2071557,10.533147,-0.9525141,2.5048394,3.3598564,2.146486,2.38593,-0.56354564,1.1064937,2.906322,-0.34588647,1.2236813,2.3448405,0.13078716,2.036263,-1.1840682,-0.5311613,0.7455888,-0.58070785,1.0910615,0.39820603,1.498745,0.9005831,-0.26164314,0.64475256,2.1466584,-0.7650682,-0.8053711,0.58253336,0.598299,1.3605955,1.2448672
97,-672.7553,20.812904,-21.657637,13.568748,4.697186,7.6207113,1.6862943,-3.33246,5.294292,12.022138,0.5665286,-0.5836182,-0.44737926,0.0056647584,1.06661,-1.4680257,0.8858939,4.229669,0.13955137,-0.5460892,1.6151918,-1.2874678,1.8787485,0.61075026,-0.6533804,0.08761659,-0.372733,1.0280479,-0.36747026,0.96308404,-0.026439935,0.20201853,1.2370905,1.2335448,-0.5991295,-0.15470931,0.6204564,0.18359093,0.48398516,0.39639196
98,-770.6593,28.203674,-16.771605,4.05385,6.1147423,7.7481966,4.329044,0.8365699,0.05562452,4.9494834,2.003985,1.9242197,0.55581933,1.652511,3.782655,-0.41078162,-0.13321024,2.8108904,1.1053585,0.9626021,2.5034745,0.18702579,0.39433312,0.3782101,0.39549696,-0.5377009,0.15097193,1.51461,0.5488204,0.58449006,-0.53692865,0.78041744,0.64629096,1.0002289,1.1998657,0.7554973,0.54529566,0.19371626,0.94199276,0.17328694
99,-702.1712,31.325308,-23.537872,6.053344,9.830651,15.967369,2.581467,-3.0713575,5.984155,9.855079,-2.3115592,2.3874848,1.9108796,-0.38701266,5.589724,-0.21175966,-2.537151,3.3753984,1.8929456,0.3761246,2.7672565,-0.42745692,0.6355553,1.8243687,1.3955861,0.13632306,1.2697074,1.0973384,-0.40170422,1.6372595,-0.35405102,0.63230145,0.17286304,0.9163184,0.25714815,-0.4948952,0.18446979,0.6007353,0.85569453,-0.26766583
100,-791.2677,15.294164,-20.16881,5.2671924,5.090919,4.8265824,2.721684,1.955734,-0.15017273,5.4183035,0.5668058,-0.6363289,-0.58327615,1.1185831,4.14575,-0.36505455,-0.34332094,2.8653302,-0.086453624,-0.51839375,2.7936857,0.10670554,0.07475846,0.28834066,0.1412549,-0.8656339,-0.5553902,0.6175596,0.06389027,1.1226237,-0.63359153,1.0671417,0.08022625,-0.6037473,0.294861,0.0079119075,-0.20490636,-0.44123513,1.1199282,0.069034256
101,-703.8292,6.971175,-21.990244,5.464148,-1.7524561,12.501386,2.2955406,-8.678192,-0.051341962,4.2676044,-5.113788,5.347329,0.40830842,-2.4855924,3.2749875,-0.48331732,0.28889263,1.2213303,-0.9056659,-1.4987419,1.5671489,-1.6658086,1.8919317,-0.7779408,-0.1267011,1.1477993,-0.07871761,-0.12921922,-1.8136752,1.5162965,-1.0614843,-0.19936815,0.07479193,0.38482413,0.80930406,0.056104336,-0.21925293,-0.61746734,1.1847438,-0.26487347
102,-529.3621,32.9389,-43.233578,-0.079188384,-11.432338,2.5258038,3.3115866,-2.973666,-5.031553,10.528152,3.0026822,-0.88628244,-3.3652112,0.052716658,7.664814,-2.4045138,0.5973485,7.5420885,1.4578966,3.534298,1.8082345,1.2709793,-0.41405323,-0.78691876,3.3748057,-0.69076926,1.7995927,3.2293477,1.9067576,0.58145094,1.9174267,2.6147692,-1.0051335,1.2304226,2.0643604,1.4774748,0.44376054,1.7805587,2.6078737,-0.33110368
103,-957.79095,8.454984,-7.403026,-0.3877289,-1.4877942,0.55681837,0.1884154,-1.216767,-0.29182455,3.2039254,1.1912287,-0.6958503,-0.54685444,0.24864535,0.84617966,-0.05040058,0.14697286,0.4865101,0.22666319,0.95059794,0.5644582,-0.13909332,-0.26490322,-0.23204546,0.39011788,-0.001364566,0.27343956,0.44388404,0.22113977,0.6634722,0.71324545,0.47373948,0.21256687,0.25933322,0.051459715,0.3049283,0.058348723,-0.045699947,0.27447224,-0.059630543
104,-585.7415,45.424744,-26.739912,18.737022,17.832342,14.60389,4.1124935,-0.37211567,6.978669,14.006764,-2.266633,1.8228133,4.2669697,3.236877,3.8358824,0.13738441,-0.8814203,4.1143103,0.63634706,-0.7259259,5.2508974,0.89459753,-0.044669233,0.44501862,0.68485785,-0.629087,0.26416403,0.92520916,-0.46016353,2.9716797,0.39841563,0.9995327,0.12683186,1.4689217,0.50075775,0.039776143,0.42350608,0.22238012,1.2259887,0.37502155
105,-711.8808,46.95215,-15.091208,6.1319914,6.3636093,8.735719,3.3304653,-3.5439715,-0.003917828,6.3090177,-0.61246955,-1.5565495,3.8438523,3.8581083,5.877267,4.040691,3.8105435,4.9444504,3.0769486,3.3466735,3.5020452,3.0953338,1.2270783,0.54986656,0.82789665,-0.7315267,-1.523316,0.8196453,0.37169322,1.3292505,1.4060199,2.2169306,1.276753,1.9923048,1.06865,1.6949078,0.2351042,-0.16249704,0.60198796,0.8135366
106,-791.526,25.037537,-14.749512,7.232195,2.573815,4.932343,0.5963836,-1.0558532,1.8771648,4.009047,3.09067,1.0688176,0.33948654,2.2267156,1.9633034,0.5399187,1.8856691,2.7826982,0.5547015,1.8636183,2.761168,-0.11600118,0.047134746,1.815587,0.9276987,1.8117534,1.5851995,0.04978844,-0.15981174,-0.5644098,0.33339998,0.0295252,-0.08894089,1.2025398,0.5264112,0.68665636,0.55867666,-0.19970973,0.623376,0.8482807
107,-647.90283,29.417793,-29.083925,5.8441567,5.3025556,11.1085205,3.8133068,-3.6198068,-1.341868,11.741894,-1.0644537,-2.273917,0.2401339,-1.4651492,-0.30364785,-1.1256673,-2.571514,-1.0480226,-0.34579504,0.9926687,-0.7463332,-0.8549696,0.47668463,-1.11972,-0.34550846,0.6670489,0.731147,2.8425105,1.4973648,3.093296,3.5109875,1.8426658,1.9581082,1.2790065,2.1246152,0.38248947,0.3246761,0.08081988,0.25419107,0.97962093
108,-607.9308,35.673954,-43.95348,-2.5243912,-8.651487,3.0263543,2.099036,-6.084295,-2.8396766,9.746314,1.2255591,-0.36006612,-1.6724677,-0.15937333,6.083799,1.3301293,0.7913406,4.3559446,1.8322004,3.5369735,1.2927216,-1.1397744,0.6021716,-0.9006827,1.2473488,-0.40824014,-0.6994869,-0.13263552,1.4515145,1.8128352,0.065037206,1.7565176,0.071576454,1.2488313,1.1621717,0.5584496,0.28900352,0.24830319,1.1489023,-0.36663014
109,-709.8435,28.739363,-26.532007,8.535354,3.3271158,3.7518954,2.2880778,-1.403659,1.1674311,7.865695,0.5370594,1.5596125,3.6537519,4.1597624,4.0815396,0.24104105,0.38113827,3.2184484,0.8758684,2.5509367,2.9510398,1.7884288,1.7688884,1.2693379,0.84971005,1.3030576,1.0493909,1.4238313,1.2419907,1.3158501,1.0125973,0.3815105,0.17593506,1.1330327,1.922215,0.4698948,1.316612,1.7777424,0.77226233,1.2741867
110,-754.7926,38.466682,-15.812373,7.376832,9.142773,11.856818,1.1058288,0.29946816,5.106872,6.616767,2.8245838,1.3175681,2.824102,4.7286525,4.806028,3.6729748,4.6321135,3.447983,1.1931146,3.042797,2.680711,1.071711,1.2019818,1.7879946,-0.3942372,0.22728315,1.2429307,0.5079575,0.25069782,0.025791666,0.4639317,0.6343902,0.4654723,1.0227519,0.044525012,0.33650106,1.0586854,0.72024363,1.4171233,1.5458634
111,-659.19244,46.328594,-34.092438,2.725127,4.815093,3.6071553,0.03340525,-3.906055,-0.50951254,9.083395,0.37150306,2.3468578,5.889662,4.016422,3.9191551,-0.5020051,2.0831974,5.1371245,2.9152987,3.892907,2.281829,1.4659998,-0.3249534,-0.45992258,1.7953646,1.9210746,1.1936466,0.6805176,1.5963502,0.8589772,1.6328013,1.1942958,0.39226392,1.9340408,1.6363817,1.2261918,0.9231957,1.7998548,0.30255315,-0.028066162
112,-696.1741,32.895844,-26.237715,9.246513,5.913288,4.2127376,0.8582059,-2.5163157,2.221394,7.24011,0.5066414,1.1190677,3.3830714,3.1789322,3.9506981,1.2903159,0.7787004,3.3584588,1.4328027,2.6571565,1.547056,1.8713762,1.9908916,1.4650038,1.165262,1.093702,1.1936423,1.2202791,0.85989463,1.9890773,1.8437126,1.0282059,0.4484622,1.5184712,1.2512295,0.2754597,0.3570754,1.4106145,0.7787391,1.168619
